symbol,price,price_change,price_percent_change
NFE,8.57,0.99,13.06
RNA,29.77,3.03,11.33
SWTX,46.52,4.64,11.08
ACLX,67.23,6.53,10.76
AMTM,19.71,1.84,10.30
RKT,13.86,1.26,10.00
