symbol,price,price_change,price_percent_change
AMTM,19.81,1.93,10.83
RGTI,8.66,0.86,10.95
CYTK,41.55,4.05,10.80
RNA,29.49,2.75,10.26
NFE,8.35,0.77,10.22
IONQ,25.53,2.34,10.09
RKT,13.8,1.19,9.48
TGTX,41.25,3.5,9.28
CACI,401.17,31.27,8.45
SOUN,8.91,0.71,8.64
SWTX,45.4,3.52,8.40
ACLX,65.56,4.86,8.01
SLNO,73.33,5.07,7.43
COHR,68.71,5.01,7.86
COOP,134.27,9.19,7.34
LITE,68.44,4.85,7.63
PSN,63.92,4.36,7.32
LOAR,76.44,5.11,7.16
CIEN,65.94,4.4,7.15
CVNA,226.82,14.23,6.69
