symbol,price,price_change,price_percent_change
NFE,8.57,0.99,13.06
RNA,29.77,3.03,11.33
SWTX,45.06,-1.46,-3.12
ACLX,67.23,6.53,10.76
AMTM,19.71,1.84,10.30
